Step 	Input 	Output 	K1 	K2 	K3 	K4 	K5 	M1 	M2 	S1 	S2 	S3 	S4 	S5 	Chi 	Psi 	M1 	M2 	TM 
1727 : 	Q xxx.x	- xxxxx	6	29	24	15	7	40	29	11	46	26	32	3	xxx..	xxxx.	.	.	.
1728 : 	K xxxx.	- xxxxx	7	30	25	16	8	41	29	11	46	26	32	3	xxxxx	xxxx.	x	.	.
1729 : 	F x.xx.	G .x.xx	8	31	26	17	9	42	30	11	46	26	32	3	...xx	xxxx.	x	x	x
1730 : 	Y x.x.x	E x....	9	1	27	18	10	43	31	12	47	27	33	4	.x...	.xx.x	x	.	x
1731 : 	O ...xx	G .x.xx	10	2	28	19	11	44	32	13	1	28	34	5	.xx..	..x..	x	x	x
1732 : 	/ .....	E x....	11	3	29	20	12	45	33	14	2	29	35	6	..xxx	x.xxx	.	.	.
1733 : 	T ....x	N ..xx.	12	4	1	21	13	46	33	14	2	29	35	6	x....	x.xxx	x	.	x
1734 : 	N ..xx.	S x.x..	13	5	2	22	14	47	34	15	3	30	36	7	xx...	.x.x.	x	x	x
1735 : 	C .xxx.	T ....x	14	6	3	23	15	48	35	16	4	31	37	8	.xxx.	....x	.	.	.
1736 : 	F x.xx.	A xx...	15	7	4	24	16	49	35	16	4	31	37	8	.xxxx	....x	.	.	.
1737 : 	/ .....	N ..xx.	16	8	5	25	17	50	35	16	4	31	37	8	..xxx	....x	x	.	.
1738 : 	A xx...	D x..x.	17	9	6	26	18	51	36	16	4	31	37	8	.x.xx	....x	x	x	x
1739 : 	Q xxx.x	+ xx.xx	18	10	7	1	19	52	37	17	5	32	38	9	xxx..	xx.x.	.	.	.
1740 : 	. ..x..	+ xx.xx	19	11	8	2	20	53	37	17	5	32	38	9	..x.x	xx.x.	.	.	.
1741 : 	G .x.xx	3 ...x.	20	12	9	3	21	54	37	17	5	32	38	9	x..xx	xx.x.	.	.	x
1742 : 	O ...xx	+ xx.xx	21	13	10	4	22	55	37	18	6	33	39	10	x..xx	.x.xx	x	.	x
1743 : 	/ .....	+ xx.xx	22	14	11	5	23	56	1	19	7	34	40	11	.xx..	x.xxx	x	x	x
1744 : 	F x.xx.	4 .x...	23	15	12	6	1	57	2	20	8	35	41	12	.....	xxxx.	.	.	.
1745 : 	T ....x	. ..x..	24	16	13	7	2	58	2	20	8	35	41	12	xx.xx	xxxx.	.	.	x
1746 : 	W xx..x	- xxxxx	25	17	14	8	3	59	2	21	9	36	42	13	.....	..xx.	.	.	.
1747 : 	B x..xx	- xxxxx	26	18	15	9	4	60	2	21	9	36	42	13	.x.x.	..xx.	.	.	x
1748 : 	J xx.x.	U xxx..	27	19	16	10	5	61	2	22	10	37	43	14	xxxx.	xx...	x	.	.
1749 : 	G .x.xx	N ..xx.	28	20	17	11	6	1	3	22	10	37	43	14	x.x.x	xx...	x	x	x
1750 : 	H ..x.x	D x..x.	29	21	18	12	7	2	4	23	11	38	44	15	..x..	x..xx	x	x	x
1751 : 	/ .....	+ xx.xx	30	22	19	13	8	3	5	24	12	39	45	16	x..xx	.x...	x	x	x
1752 : 	M ..xxx	+ xx.xx	31	23	20	14	9	4	6	25	13	40	46	17	.x..x	x.x.x	.	.	x
1753 : 	K xxxx.	. ..x..	32	24	21	15	10	5	6	26	14	41	47	18	x.x..	.xxx.	x	.	.
1754 : 	M ..xxx	- xxxxx	33	25	22	16	11	6	7	26	14	41	47	18	x.xx.	.xxx.	.	x	x
1755 : 	4 .x...	- xxxxx	34	26	23	17	12	7	7	27	15	42	48	19	...xx	x.x..	x	x	x
1756 : 	F x.xx.	G .x.xx	35	27	24	18	13	8	8	28	16	43	49	20	x.x..	.x..x	x	.	x
1757 : 	O ...xx	R .x.x.	36	28	25	19	14	9	9	29	17	44	50	21	.xx..	..x.x	.	x	x
1758 : 	+ xx.xx	U xxx..	37	29	26	20	15	10	9	30	18	45	51	22	xx.x.	xxx.x	.	x	x
1759 : 	H ..x.x	N ..xx.	38	30	27	21	16	11	9	31	19	46	52	23	xx..x	xx.x.	x	x	x
1760 : 	N ..xx.	D x..x.	39	31	28	22	17	12	10	32	20	47	53	24	x.x.x	....x	x	.	.
1761 : 	X x.xxx	L .x..x	40	1	29	23	18	13	11	32	20	47	53	24	xxxxx	....x	.	x	x
1762 : 	H ..x.x	A xx...	41	2	1	24	19	14	11	33	21	48	1	25	.x.x.	x.xxx	.	x	x
1763 : 	Z x...x	G .x.xx	1	3	2	25	20	15	11	34	22	49	2	26	...xx	xx..x	x	x	x
1764 : 	I .xx..	E x....	2	4	3	26	21	16	12	35	23	50	3	27	..xxx	xx.xx	x	.	x
1765 : 	D x..x.	+ xx.xx	3	5	4	1	22	17	13	36	24	51	4	28	.xx.x	..x..	.	x	x
1766 : 	R .x.x.	+ xx.xx	4	6	5	2	23	18	13	37	25	1	5	29	xxx..	.xx.x	.	x	x
1767 : 	P .xx.x	. ..x..	5	7	6	3	1	19	13	38	26	2	6	30	xx.x.	x..xx	.	x	x
1768 : 	K xxxx.	- xxxxx	6	8	7	4	2	20	13	39	27	3	7	31	x.xxx	x.xx.	x	x	x
1769 : 	J xx.x.	- xxxxx	7	9	8	5	3	21	14	40	28	4	8	32	xxx..	xx..x	x	.	x
1770 : 	U xxx..	D x..x.	8	10	9	6	4	22	15	41	29	5	9	33	.x...	..xx.	x	.	.
1771 : 	S x.x..	E x....	9	11	10	7	5	23	16	41	29	5	9	33	...x.	..xx.	x	x	x
1772 : 	M ..xxx	R .x.x.	10	12	11	8	6	24	17	42	30	6	10	34	..x.x	.x...	.	.	x
1773 : 	X x.xxx	+ xx.xx	11	13	12	9	7	25	17	43	31	7	11	35	...x.	.xxx.	x	.	x
1774 : 	4 .x...	+ xx.xx	12	14	13	10	8	26	18	1	32	8	12	36	xx.xx	.x...	.	x	x
1775 : 	J xx.x.	. ..x..	13	15	14	11	9	27	18	2	33	9	13	37	x...x	.xxxx	x	x	x
1776 : 	M ..xxx	- xxxxx	14	16	15	12	10	28	19	3	34	10	14	38	.x...	x....	x	.	x
1777 : 	- xxxxx	- xxxxx	15	17	16	13	11	29	20	4	35	11	15	39	..xx.	..xx.	.	x	x
1778 : 	F x.xx.	G .x.xx	16	18	17	14	12	30	20	5	36	12	16	40	.xx.x	x....	x	x	x
1779 : 	+ xx.xx	E x....	17	19	18	15	13	31	21	6	37	13	17	41	.xx..	..xxx	x	x	x
1780 : 	F x.xx.	S x.x..	18	20	19	16	14	32	22	7	38	14	18	42	x..x.	x....	.	x	x
1781 : 	E x....	A xx...	19	21	20	17	15	33	22	8	39	15	19	43	...x.	.x.x.	.	x	x
1782 : 	P .xx.x	M ..xxx	20	22	21	18	16	34	22	9	40	16	20	44	x.x.x	xxxxx	.	x	x
1783 : 	Y x.x.x	T ....x	21	23	22	19	17	35	22	10	41	17	21	45	xxx.x	.x..x	x	x	x
1784 : 	T ....x	E x....	22	24	23	20	18	36	23	11	42	18	22	46	...xx	x..x.	x	.	.
1785 : 	E x....	N ..xx.	23	25	24	21	19	37	24	11	42	18	22	46	..x..	x..x.	.	x	x
1786 : 	G .x.xx	+ xx.xx	24	26	25	22	20	38	24	12	43	19	23	47	x.x.x	..x.x	.	x	x
1787 : 	Y x.x.x	+ xx.xx	25	27	26	23	21	39	24	13	44	20	24	48	...xx	.xx.x	.	x	x
1788 : 	- xxxxx	. ..x..	26	28	27	24	22	40	24	14	45	21	25	49	.x.xx	x....	.	x	x
1789 : 	P .xx.x	- xxxxx	27	29	28	25	23	41	24	15	46	22	26	50	xxxx.	.xx..	x	x	x
1790 : 	R .x.x.	- xxxxx	28	30	29	26	1	42	25	16	47	23	27	51	xxxx.	.x.xx	x	.	.
1791 : 	. ..x..	C .xxx.	29	31	1	1	2	43	26	16	47	23	27	51	....x	.x.xx	x	x	x
1792 : 	I .xx..	O ...xx	30	1	2	2	3	44	27	17	1	24	28	52	xx...	x.xxx	x	.	x
1793 : 	L .x..x	M ..xxx	31	2	3	3	4	45	28	18	2	25	29	53	.xxx.	.....	.	x	x
1794 : 	M ..xxx	P .xx.x	32	3	4	4	5	46	28	19	3	26	30	54	x.xx.	xxx..	x	x	x
1795 : 	K xxxx.	U xxx..	33	4	5	5	6	47	29	20	4	27	31	55	x.x.x	x.xxx	x	.	x
1796 : 	M ..xxx	T ....x	34	5	6	6	7	48	30	21	5	28	32	56	.x...	.xxx.	.	x	x
1797 : 	D x..x.	E x....	35	6	7	7	8	49	30	22	6	29	33	57	xxxxx	xxx.x	.	x	x
1798 : 	X x.xxx	R .x.x.	36	7	8	8	9	50	30	23	7	30	34	58	.xx.x	x....	x	x	x
1799 : 	A xx...	T ....x	37	8	9	9	10	51	31	24	8	31	35	59	x..x.	.x.xx	x	.	.
1800 : 	T ....x	E x....	38	9	10	10	11	52	32	24	8	31	35	59	xx.x.	.x.xx	.	x	x
1801 : 	T ....x	C .xxx.	39	10	11	11	12	53	32	25	9	32	36	1	xxx.x	x..x.	.	x	x
1802 : 	U xxx..	H ..x.x	40	11	12	12	13	54	32	26	10	33	37	2	x....	.x..x	.	x	x
1803 : 	D x..x.	N ..xx.	41	12	13	13	14	55	32	27	11	34	38	3	...x.	x.xx.	x	x	x
1804 : 	O ...xx	I .xx..	1	13	14	14	15	56	33	28	12	35	39	4	.....	.xxxx	x	.	x
1805 : 	Z x...x	K xxxx.	2	14	15	15	16	57	34	29	13	36	40	5	.x..x	..xx.	.	x	x
1806 : 	M ..xxx	+ xx.xx	3	15	16	16	17	58	34	30	14	37	41	6	..xxx	xx.xx	.	x	x
1807 : 	F x.xx.	+ xx.xx	4	16	17	17	18	59	34	31	15	38	42	7	xxxxx	x..x.	.	x	x
1808 : 	+ xx.xx	N ..xx.	5	17	18	18	19	60	34	32	16	39	43	8	x.x..	.x..x	.	x	x
1809 : 	S x.x..	+ xx.xx	6	18	19	19	20	61	34	33	17	40	44	9	xx..x	x.xx.	x	x	x
1810 : 	Q xxx.x	+ xx.xx	7	19	20	20	21	1	35	34	18	41	45	10	xx.xx	xxx.x	x	.	.
1811 : 	I .xx..	S x.x..	8	20	21	21	22	2	36	34	18	41	45	10	..x.x	xxx.x	x	x	x
1812 : 	Q xxx.x	. ..x..	9	21	22	22	23	3	37	35	19	42	46	11	..x..	xxx.x	x	.	x
1813 : 	- xxxxx	- xxxxx	10	22	23	23	1	4	1	36	20	43	47	12	...x.	...x.	.	x	x
1814 : 	S x.x..	- xxxxx	11	23	24	24	2	5	1	37	21	44	48	13	.xxxx	..x..	x	x	x
1815 : 	J xx.x.	E x....	12	24	25	25	3	6	2	38	22	45	49	14	x.xx.	xxx..	.	.	.
1816 : 	. ..x..	R .x.x.	13	25	26	26	4	7	2	38	22	45	49	14	x..x.	xxx..	x	.	x
1817 : 	E x....	L .x..x	14	26	27	1	5	8	3	39	23	46	50	15	.....	xx..x	x	x	x
1818 : 	P .xx.x	A xx...	15	27	28	2	6	9	4	40	24	47	51	16	..x.x	x....	.	x	x
1819 : 	Q xxx.x	U xxx..	16	28	29	3	7	10	4	41	25	48	52	17	.xxx.	.xxxx	.	x	x
1820 : 	R .x.x.	T ....x	17	29	1	4	8	11	4	42	26	49	53	18	.x.xx	.....	x	x	x
1821 : 	G .x.xx	E x....	18	30	2	5	9	12	5	43	27	50	1	19	xx..x	...x.	x	x	x
1822 : 	O ...xx	R .x.x.	19	31	3	6	10	13	6	1	28	51	2	20	..x..	.xx.x	.	.	.
1823 : 	D x..x.	T ....x	20	1	4	7	11	14	6	1	28	51	2	20	xxxx.	.xx.x	.	.	x
1824 : 	T ....x	+ xx.xx	21	2	5	8	12	15	6	2	29	1	3	21	xxx.x	..xxx	x	.	.
1825 : 	K xxxx.	+ xx.xx	22	3	6	9	13	16	7	2	29	1	3	21	...x.	..xxx	x	x	x
1826 : 	+ xx.xx	. ..x..	23	4	7	10	14	17	8	3	30	2	4	22	..xx.	xx..x	.	.	x
1827 : 	V .xxxx	- xxxxx	24	5	8	11	15	18	8	4	31	3	5	23	xxx..	.xx..	.	.	x
1828 : 	P .xx.x	- xxxxx	25	6	9	12	16	19	8	5	32	4	6	24	.x..x	xx.xx	.	.	.
1829 : 	F x.xx.	N ..xx.	26	7	10	13	17	20	8	5	32	4	6	24	.x.xx	xx.xx	x	.	.
1830 : 	P .xx.x	O ...xx	27	8	11	14	18	21	9	5	32	4	6	24	x.x.x	xx.xx	x	x	x
1831 : 	Q xxx.x	R .x.x.	28	9	12	15	19	22	10	6	33	5	7	25	xx...	.xxxx	x	.	x
1832 : 	L .x..x	B x..xx	29	10	13	16	20	23	11	7	34	6	8	26	.x.xx	x...x	x	x	x
1833 : 	. ..x..	E x....	30	11	14	17	21	24	12	8	35	7	9	27	x..xx	..xxx	.	.	.
1834 : 	I .xx..	R .x.x.	31	12	15	18	22	25	12	8	35	7	9	27	....x	..xxx	x	.	x
1835 : 	H ..x.x	T ....x	32	13	16	19	23	26	13	9	36	8	10	28	x.x..	x....	.	x	x
1836 : 	3 ...x.	+ xx.xx	33	14	17	20	1	27	13	10	37	9	11	29	xxxx.	..xxx	x	x	x
1837 : 	V .xxxx	+ xx.xx	34	15	18	21	2	28	14	11	38	10	12	30	..x.x	x...x	x	.	.
1838 : 	P .xx.x	. ..x..	35	16	19	22	3	29	15	11	38	10	12	30	xx...	x...x	.	.	x
1839 : 	B x..xx	- xxxxx	36	17	20	23	4	30	15	12	39	11	13	31	...x.	.xxx.	x	.	.
1840 : 	V .xxxx	- xxxxx	37	18	21	24	5	31	16	12	39	11	13	31	xxxx.	.xxx.	x	x	x
1841 : 	U xxx..	R .x.x.	38	19	22	25	6	32	17	13	40	12	14	32	xxxxx	.x..x	.	.	.
1842 : 	C .xxx.	Y x.x.x	39	20	23	26	7	33	17	13	40	12	14	32	x..x.	.x..x	.	.	.
1843 : 	4 .x...	S x.x..	40	21	24	1	8	34	17	13	40	12	14	32	x.x.x	.x..x	.	.	x
1844 : 	H ..x.x	K xxxx.	41	22	25	2	9	35	17	14	41	13	15	33	..x.x	xxxx.	x	.	x
1845 : 	D x..x.	A xx...	1	23	26	3	10	36	18	15	42	14	16	34	.x.x.	.....	x	x	x
1846 : 	+ xx.xx	+ xx.xx	2	24	27	4	11	37	19	16	43	15	17	35	...x.	...x.	.	.	.
1847 : 	U xxx..	+ xx.xx	3	25	28	5	12	38	19	16	43	15	17	35	..x.x	...x.	.	.	x
1848 : 	C .xxx.	N ..xx.	4	26	29	6	13	39	19	17	44	16	18	36	x.x..	xxx..	.	.	x
1849 : 	C .xxx.	- xxxxx	5	27	1	7	14	40	19	18	45	17	19	37	x..x.	...xx	.	.	x
1850 : 	Q xxx.x	- xxxxx	6	28	2	8	15	41	19	19	46	18	20	38	xx...	xx.x.	x	.	x
1851 : 	A xx...	+ xx.xx	7	29	3	9	16	42	20	20	47	19	21	39	xxxxx	xxx..	x	x	x
1852 : 	D x..x.	+ xx.xx	8	30	4	10	17	43	21	21	1	20	22	40	.xxxx	..xx.	x	x	x
1853 : 	F x.xx.	3 ...x.	9	31	5	11	18	44	22	22	2	21	23	41	..x.x	x...x	x	x	x
1854 : 	V .xxxx	+ xx.xx	10	1	6	12	19	45	23	23	3	22	24	42	.x...	xxx..	.	.	x
1855 : 	S x.x..	+ xx.xx	11	2	7	13	20	46	23	24	4	23	25	43	.xxxx	.....	x	.	.
1856 : 	Q xxx.x	4 .x...	12	3	8	14	21	47	24	24	4	23	25	43	x.x.x	.....	x	x	x
1857 : 	4 .x...	. ..x..	13	4	9	15	22	48	25	25	5	24	26	44	x...x	xxx.x	.	.	x
1858 : 	K xxxx.	- xxxxx	14	5	10	16	23	49	25	26	6	25	27	45	.x.x.	.x.xx	.	.	x
1859 : 	M ..xxx	- xxxxx	15	6	11	17	1	50	25	27	7	26	28	46	.xxx.	x.xx.	x	.	.
1860 : 	J xx.x.	H ..x.x	16	7	12	18	2	51	26	27	7	26	28	46	.x..x	x.xx.	x	x	x
1861 : 	G .x.xx	N ..xx.	17	8	13	19	3	52	27	28	8	27	29	47	.....	.xx.x	.	.	.
1862 : 	T ....x	F x.xx.	18	9	14	20	4	53	27	28	8	27	29	47	xx.x.	.xx.x	.	.	x
1863 : 	D x..x.	- xxxxx	19	10	15	21	5	54	27	29	9	28	30	48	.x...	..x.x	.	.	.
1864 : 	+ xx.xx	G .x.xx	20	11	16	22	6	55	27	29	9	28	30	48	x.x.x	..x.x	x	.	.
1865 : 	O ...xx	E x....	21	12	17	23	7	56	28	29	9	28	30	48	x.xx.	..x.x	x	x	x
1866 : 	P .xx.x	S x.x..	22	13	18	24	8	57	29	30	10	29	31	49	..xxx	xxxx.	.	.	x
1867 : 	X x.xxx	C .xxx.	23	14	19	25	9	58	29	31	11	30	32	50	.x.xx	x..x.	.	.	x
1868 : 	K xxxx.	H ..x.x	24	15	20	26	10	59	29	32	12	31	33	51	x..x.	.x..x	.	.	.
1869 : 	Q xxx.x	A xx...	25	16	21	1	11	60	29	32	12	31	33	51	.xx..	.x..x	.	.	x
1870 : 	3 ...x.	F x.xx.	26	17	22	2	12	61	29	33	13	32	34	52	..x.x	x...x	x	.	.
1871 : 	R .x.x.	T ....x	27	18	23	3	13	1	30	33	13	32	34	52	xx.x.	x...x	x	x	x
1872 : 	E x....	S x.x..	28	19	24	4	14	2	31	34	14	33	35	53	xxxx.	xx.x.	x	.	.
1873 : 	4 .x...	F x.xx.	29	20	25	5	15	3	32	34	14	33	35	53	..x..	xx.x.	x	x	x
1874 : 	+ xx.xx	U xxx..	30	21	26	6	16	4	33	35	15	34	36	54	x...x	x.xx.	.	.	x
1875 : 	G .x.xx	H ..x.x	31	22	27	7	17	5	33	36	16	35	37	55	...xx	.xx.x	x	.	x
1876 : 	Z x...x	R .x.x.	32	23	28	8	18	6	34	37	17	36	38	56	xxx.x	..xx.	.	x	x
1877 : 	Q xxx.x	E x....	33	24	29	9	19	7	34	38	18	37	39	57	x.xx.	xx.xx	x	x	x
1878 : 	B x..xx	R .x.x.	34	25	1	10	20	8	35	39	19	38	40	58	...xx	xx.x.	x	.	x
1879 : 	W xx..x	+ xx.xx	35	26	2	11	21	9	36	40	20	39	41	59	x...x	x..xx	.	x	x
1880 : 	A xx...	+ xx.xx	36	27	3	12	22	10	36	41	21	40	42	1	..x.x	..xx.	.	x	x
1881 : 	X x.xxx	. ..x..	37	28	4	13	23	11	36	42	22	41	43	2	xxxx.	.xx.x	x	x	x
1882 : 	P .xx.x	- xxxxx	38	29	5	14	1	12	37	43	23	42	44	3	xxx..	.xxx.	x	.	.
1883 : 	4 .x...	- xxxxx	39	30	6	15	2	13	1	43	23	42	44	3	xx..x	.xxx.	.	x	x
1884 : 	G .x.xx	U xxx..	40	31	7	16	3	14	1	1	24	43	45	4	x.xx.	....x	.	x	x
1885 : 	. ..x..	N ..xx.	41	1	8	17	4	15	1	2	25	44	46	5	.xxx.	.xx..	x	x	x
1886 : 	P .xx.x	D x..x.	1	2	9	18	5	16	2	3	26	45	47	6	.x...	x.xxx	x	.	.
1887 : 	P .xx.x	+ xx.xx	2	3	10	19	6	17	3	3	26	45	47	6	....x	x.xxx	.	x	x
1888 : 	Q xxx.x	+ xx.xx	3	4	11	20	7	18	3	4	27	46	48	7	..xx.	.....	.	x	x
1889 : 	. ..x..	. ..x..	4	5	12	21	8	19	3	5	28	47	49	8	xx..x	xx..x	.	x	x
1890 : 	3 ...x.	- xxxxx	5	6	13	22	9	20	3	6	29	48	50	9	xx..x	..x..	x	x	x
1891 : 	U xxx..	- xxxxx	6	7	14	23	10	21	4	7	30	49	51	10	xx.x.	xx..x	x	x	x
1892 : 	S x.x..	P .xx.x	7	8	15	24	11	22	5	8	31	50	52	11	x..x.	.x.xx	x	x	x
1893 : 	W xx..x	R .x.x.	8	9	16	25	12	23	6	9	32	51	53	12	.xxxx	xxx..	x	.	x
1894 : 	O ...xx	O ...xx	9	10	17	26	13	24	7	10	33	1	1	13	.xxx.	.xxx.	.	x	x
1895 : 	C .xxx.	J xx.x.	10	11	18	1	14	25	7	11	34	2	2	14	..x..	x....	x	x	x
1896 : 	X x.xxx	E x....	11	12	19	2	15	26	8	12	35	3	3	15	.....	..xxx	.	.	x
1897 : 	P .xx.x	K xxxx.	12	13	20	3	16	27	8	13	36	4	4	16	x..xx	.....	x	.	x
1898 : 	G .x.xx	T ....x	13	14	21	4	17	28	9	14	37	5	5	17	xxxxx	x.x.x	x	x	x
1899 : 	C .xxx.	L .x..x	14	15	22	5	18	29	10	15	38	6	6	18	..x.x	...x.	.	.	.
1900 : 	J xx.x.	E x....	15	16	23	6	19	30	10	15	38	6	6	18	.x...	...x.	x	.	x
1901 : 	H ..x.x	I .xx..	16	17	24	7	20	31	11	16	39	7	7	19	..xxx	.xxx.	x	x	x
1902 : 	Y x.x.x	T ....x	17	18	25	8	21	32	12	17	40	8	8	20	.xx.x	xx..x	.	.	x
1903 : 	. ..x..	E x....	18	19	26	9	22	33	12	18	41	9	9	21	xx.xx	.xxxx	.	.	.
1904 : 	M ..xxx	R .x.x.	19	20	27	10	23	34	12	18	41	9	9	21	...x.	.xxxx	.	.	.
1905 : 	/ .....	+ xx.xx	20	21	28	11	1	35	12	18	41	9	9	21	x.x..	.xxxx	x	.	x
1906 : 	- xxxxx	+ xx.xx	21	22	29	12	2	36	13	19	42	10	10	22	x.x.x	x...x	x	x	x
1907 : 	A xx...	. ..x..	22	23	1	13	3	37	14	20	43	11	11	23	.x.x.	x.xx.	.	.	x
1908 : 	F x.xx.	- xxxxx	23	24	2	14	4	38	14	21	44	12	12	24	.....	.x..x	.	.	.
1909 : 	3 ...x.	- xxxxx	24	25	3	15	5	39	14	21	44	12	12	24	x.x..	.x..x	.	.	x
1910 : 	- xxxxx	V .xxxx	25	26	4	16	6	40	14	22	45	13	13	25	..xxx	x.xxx	.	.	x
1911 : 	U xxx..	O ...xx	26	27	5	17	7	41	14	23	46	14	14	26	..xx.	xx..x	x	.	x
1912 : 	S x.x..	N ..xx.	27	28	6	18	8	42	15	24	47	15	15	27	xx..x	.x.xx	x	.	x
1913 : 	D x..x.	+ xx.xx	28	29	7	19	9	43	16	25	1	16	16	28	xxx.x	x.x..	x	x	x
1914 : 	F x.xx.	+ xx.xx	29	30	8	20	10	44	17	26	2	17	17	29	.xxx.	...xx	x	.	.
1915 : 	X x.xxx	. ..x..	30	31	9	21	11	45	18	26	2	17	17	29	x....	...xx	.	x	x
1916 : 	. ..x..	S x.x..	31	1	10	22	12	46	18	27	3	18	18	30	.x..x	xx..x	x	x	x
1917 : 	M ..xxx	- xxxxx	32	2	11	23	13	47	19	28	4	19	19	31	xxxx.	..xx.	x	.	.
1918 : 	G .x.xx	- xxxxx	33	3	12	24	14	48	20	28	4	19	19	31	x..x.	..xx.	.	x	x
1919 : 	U xxx..	Z x...x	34	4	13	25	15	49	20	29	5	20	20	32	...x.	.xxxx	.	x	x
1920 : 	+ xx.xx	A xx...	35	5	14	26	16	50	20	30	6	21	21	33	xx.xx	xx...	x	x	x
1921 : 	J xx.x.	H ..x.x	36	6	15	1	17	51	21	31	7	22	22	34	.x..x	x.xx.	x	x	x
1922 : 	U xxx..	L .x..x	37	7	16	2	18	52	22	32	8	23	23	35	xxx.x	.x...	.	x	x
1923 : 	D x..x.	E x....	38	8	17	3	19	53	22	33	9	24	24	36	x.xx.	x.x..	.	x	x
1924 : 	/ .....	N ..xx.	39	9	18	4	20	54	22	34	10	25	25	37	xxxxx	xx..x	.	x	x
1925 : 	F x.xx.	+ xx.xx	40	10	19	5	21	55	22	35	11	26	26	38	xx..x	x.x..	x	x	x
1926 : 	S x.x..	+ xx.xx	41	11	20	6	22	56	23	36	12	27	27	39	....x	.xxx.	x	.	.
1927 : 	C .xxx.	N ..xx.	1	12	21	7	23	57	24	36	12	27	27	39	..xx.	.xxx.	.	x	x
1928 : 	Q xxx.x	- xxxxx	2	13	22	8	1	58	24	37	13	28	28	40	..x..	..xx.	.	x	x
1929 : 	L .x..x	- xxxxx	3	14	23	9	2	59	24	38	14	29	29	41	.x.xx	xxx.x	.	x	x
1930 : 	Q xxx.x	+ xx.xx	4	15	24	10	3	60	24	39	15	30	30	42	x.xx.	x....	.	x	x
1931 : 	Q xxx.x	+ xx.xx	5	16	25	11	4	61	24	40	16	31	31	43	xxx..	xx.x.	x	x	x
1932 : 	X x.xxx	. ..x..	6	17	26	12	5	1	25	41	17	32	32	44	x....	...xx	x	.	.
1933 : 	M ..xxx	- xxxxx	7	18	27	13	6	2	26	41	17	32	32	44	xx.xx	...xx	x	x	x
1934 : 	J xx.x.	- xxxxx	8	19	28	14	7	3	27	42	18	33	33	45	.xx..	.x..x	x	.	.
1935 : 	- xxxxx	B x..xx	9	20	29	15	8	4	28	42	18	33	33	45	..x.x	.x..x	.	x	x
1936 : 	O ...xx	I .xx..	10	21	1	16	9	5	28	43	19	34	34	46	...xx	.xx..	x	x	x
1937 : 	. ..x..	T ....x	11	22	2	17	10	6	29	1	20	35	35	47	...x.	..xxx	.	.	x
1938 : 	J xx.x.	T ....x	12	23	3	18	11	7	29	2	21	36	36	48	xxx..	..xxx	x	.	x
1939 : 	Q xxx.x	E x....	13	24	4	19	12	8	30	3	22	37	37	49	x.x.x	xx...	x	x	x
1940 : 	X x.xxx	+ xx.xx	14	25	5	20	13	9	31	4	23	38	38	50	..xx.	.x.x.	.	.	x
1941 : 	Z x...x	3 ...x.	15	26	6	21	14	10	31	5	24	39	39	51	.....	x..xx	.	.	x
1942 : 	E x....	+ xx.xx	16	27	7	22	15	11	31	6	25	40	40	52	..x..	.xxxx	x	.	x
1943 : 	Z x...x	4 .x...	17	28	8	23	16	12	32	7	26	41	41	53	.xxxx	x.xx.	x	x	x
1944 : 	N ..xx.	+ xx.xx	18	29	9	24	17	13	33	8	27	42	42	54	xx.xx	..xx.	.	.	.
1945 : 	V .xxxx	3 ...x.	19	30	10	25	18	14	33	8	27	42	42	54	.x.xx	..xx.	.	.	.
1946 : 	G .x.xx	+ xx.xx	20	31	11	26	19	15	33	8	27	42	42	54	x.xx.	..xx.	x	.	.
1947 : 	X x.xxx	4 .x...	21	1	12	1	20	16	34	8	27	42	42	54	xx..x	..xx.	x	x	x
1948 : 	S x.x..	. ..x..	22	2	13	2	21	17	35	9	28	43	43	55	.x..x	xx..x	.	.	.
1949 : 	H ..x.x	- xxxxx	23	3	14	3	22	18	35	9	28	43	43	55	...xx	xx..x	.	.	.
1950 : 	S x.x..	- xxxxx	24	4	15	4	23	19	35	9	28	43	43	55	x..x.	xx..x	.	.	x
1951 : 	B x..xx	W xx..x	25	5	16	5	1	20	35	10	29	44	44	56	.xx..	..xx.	x	.	x
1952 : 	/ .....	E x....	26	6	17	6	2	21	36	11	30	45	45	57	.xx.x	xxx.x	x	x	x
1953 : 	J xx.x.	I .xx..	27	7	18	7	3	22	37	12	31	46	46	58	xxxx.	.x...	x	.	.
1954 : 	W xx..x	T ....x	28	8	19	8	4	23	1	12	31	46	46	58	x....	.x...	x	x	x
1955 : 	J xx.x.	+ xx.xx	29	9	20	9	5	24	2	13	32	47	47	59	.x.x.	.x.xx	.	.	x
1956 : 	A xx...	+ xx.xx	30	10	21	10	6	25	2	14	33	48	48	1	xxxxx	xxx..	x	.	.
1957 : 	U xxx..	. ..x..	31	11	22	11	7	26	3	14	33	48	48	1	..x..	xxx..	.	x	x
1958 : 	V .xxxx	- xxxxx	32	12	23	12	8	27	3	15	34	49	49	2	x...x	....x	x	x	x
1959 : 	4 .x...	- xxxxx	33	13	24	13	9	28	4	16	35	50	50	3	x.xxx	.....	x	x	x
1960 : 	H ..x.x	U xxx..	34	14	25	14	10	29	5	17	36	51	51	4	.xx..	x.x.x	.	x	x
1961 : 	H ..x.x	B x..xx	35	15	26	15	11	30	5	18	37	1	52	5	x....	..xx.	x	x	x
